gi_no,title,company_name,company_id,career,education,employment_type,deadline_raw,job_function,job_categories
283991,[라스트오리진2] 배경 원화가,㈜엔에이케이소프트,41427038,경력무관,학력무관,정규직,채용시,원화,원화
283950,[소울워커-유니티] 시스템 기획자 ( 5년 이상 ),㈜엔에이케이소프트,41427038,경력5년↑ ,학력무관,정규직,채용시,게임기획,게임기획
283945,[이터널 리턴] 콘텐츠 QA 담당자 모집,㈜님블뉴런,13425350,경력무관,학력무관,정규직,채용시,QA·테스터,QA·테스터
283979,[NC-퍼스트스파크게임즈][프로젝트 SC] 배경 PCG Technical Artist 모집,㈜퍼스트스파크게임즈,47616029,경력5년↑ ,학력무관,정규직,~09/30,애니메이션,애니메이션;이펙트·FX
283981,[비트망고] 모바일 퍼즐게임 사업PM 사무보조,㈜비트망고,11534458,경력무관,학력무관,아르바이트,채용시,사업기획(해외),사업기획(해외);전략기획;정보·빅데이터 분석;마케팅;프로모션
283511,[비트망고] 모바일 퍼즐게임 마케팅 사무보조,㈜비트망고,11534458,경력무관,학력무관,아르바이트,채용시,사업기획(해외),사업기획(해외);전략기획;정보·빅데이터 분석;마케팅;프로모션
282675,Real VR Fishing 아트 팀장 (Art Director / Lead Artist),㈜데브즈유나이티드게임즈,37993507,경력8년↑ ,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인;원화;모델링;애니메이션;이펙트·FX
283258,[Project IL]캐릭터 모델러 모집,스튜디오라사㈜,48744104,경력무관,학력무관,정규직,채용시,모델링,모델링
283714,[펀치라인게임즈] UA 퍼포먼스 마케터를 찾습니다.,㈜펀치라인게임즈,49519308,경력2년↑ ,학력무관,정규직,채용시,마케팅,마케팅;해외 마케팅;프로모션;광고기획;퍼블리싱
283954,[드래곤소드] 인게임 애니메이터 모집,㈜하운드13,17033644,경력3년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션;이펙트·FX
282237,"[네이버웹툰] 호랑이형님 / 캐릭터 원화, 스파인, 배경 원화가 모집",다야몬즈㈜,26392535,경력무관,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);원화;애니메이션
283952,[SBS아카데미게임학원 대전점]교육부 게임기획 강사 채용,㈜에스씨에이게임대전,22675361,경력무관,학력무관,프리랜서,채용시,게임기획,게임기획;강사
281524,[Stand Egg] RPG QA 채용,㈜스탠드에그,36460597,경력무관,학력무관,정규직,채용시,게임운영,게임운영;QA·테스터
281614,[Stand Egg] 잠룡 RPG 기획자 채용,㈜스탠드에그,36460597,경력무관,학력무관,정규직,채용시,게임기획,게임기획
283530,[Stand Egg] 로그라이크 협동 디펜스 기획자 채용,㈜스탠드에그,36460597,경력1년↑ ,학력무관,정규직,채용시,게임기획,게임기획
283951,노무담당자 영입,㈜카카오게임즈,18234272,경력7년↑ ,학력무관,정규직,~09/06,인사,인사
283948,"(주)레드벅스튜디오 3D디자이너(캐릭터, 배경) 정규직 모집공고",㈜레드벅스튜디오,14020822,경력무관,학력무관,정규직,~09/18,모델링,모델링
283949,"(주)레드벅스튜디오 3D디자이너(계약직, 프리랜서) 모집공고",㈜레드벅스튜디오,14020822,경력무관,학력무관,계약직,~09/18,모델링,모델링
283828,[민트로켓] ’고질라 디펜스 포스 X’ 서버 프로그래머,민트로켓,45831580,경력5년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);서버
283940,[VOID DIVER] QA,㈜로드컴플릿,11533136,경력3년↑ ,학력무관,정규직,채용시,QA·테스터,QA·테스터
283652,[원유니버스] 게임서비스 운영(CS/CM) 담당자(계약직),(주)원유니버스,26070227,경력무관,학력무관,계약직,채용시,게임운영,게임운영
283928,[신작MMORPG] 거상M 퀘스트/설정 기획자 모집,㈜캐킷,11534141,경력1년↑ ,학력무관,정규직,채용시,게임기획,게임기획
283927,[STEAM] SF 서브컬처 프로젝트 - 스파인 애니메이터,팀써니트,37080291,경력무관,학력무관,정규직,채용시,애니메이션,애니메이션
283907,"[유니티,스파인] 2D 애니메이터 모집",위디,48600636,경력무관,학력무관,정규직,채용시,애니메이션,애니메이션
283923,[SBS아카데미게임학원 대전점]교육부 웹툰(핸드드로잉) 강사 채용,㈜에스씨에이게임대전,22675361,경력무관,학력무관,프리랜서,채용시,강사,강사
283922,굿즈 상품 기획,엘리멘타코리아㈜,48781187,경력3년↑ ,,정규직,08/18(화),프로모션,프로모션
283921,이커머스 운영,엘리멘타코리아㈜,48781187,경력3년↑ ,,정규직,08/18(화),마케팅,마케팅
283920,IP 파생상품(굿즈) 마케팅,엘리멘타코리아㈜,48781187,경력3년↑ ,,정규직,08/18(화),마케팅,마케팅
283919,굿즈(캐릭터 상품) 디자이너,엘리멘타코리아㈜,48781187,경력3년↑ ,,정규직,08/18(화),홍보,홍보;프로모션
283803,[넷마블에프앤씨] 프로젝트C외전(메트로배니아) 애니메이션 담당 모집,넷마블에프앤씨㈜,33892496,경력5년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
283805,[넷마블에프앤씨] 프로젝트C외전(메트로배니아) 배경원화 담당 모집,넷마블에프앤씨㈜,33892496,경력5년↑ ,학력무관,정규직,채용시,원화,원화
283804,[넷마블에프앤씨] 일곱 개의 대죄 오리진 애니메이션 담당 모집,넷마블에프앤씨㈜,33892496,경력2년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
283915,[부산] 게임 기획자 모집,마상소프트,11527360,경력무관,학력무관,계약직,08/18(화),게임기획,게임기획
283914,[부산] 게임 UI/UX 아티스트,마상소프트,11527360,경력무관,학력무관,계약직,08/18(화),인터페이스 디자인,인터페이스 디자인
283913,[부산] 게임 3D배경 아티스트,마상소프트,11527360,경력무관,학력무관,계약직,08/18(화),애니메이션,애니메이션
283912,[부산] 온라인 게임개발자 전분야 모집,마상소프트,11527360,경력무관,학력무관,계약직,08/18(화),인터페이스 디자인,인터페이스 디자인;원화;모델링;애니메이션;이펙트·FX
283911,[부산] 게임 마케팅/사업PM/글로벌GM(외국어가능),마상소프트,11527360,경력무관,학력무관,계약직,08/18(화),인터페이스 디자인,인터페이스 디자인;원화;모델링;애니메이션;이펙트·FX
283906,[SBS아카데미게임] 부산점 # 게임원화(2D) 강사 채용,에스씨에이게임부산,32701342,경력1년↑ ,학력무관,프리랜서,08/18(화),원화,원화
283872,[모드하우스] 게임 Asset & UI/UX 디자이너 채용,㈜모드하우스,52079836,경력1년↑ ,학력무관,계약직,~10/14,인터페이스 디자인,인터페이스 디자인
283901,스포츠 게임(모바일) UI 디자이너 모집,㈜라운드원스튜디오,36795968,경력2년↑ ,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인
281439,[에임드] UA AI 영상 디자이너 (게임 광고),㈜에임드,43644904,경력무관,학력무관,정규직,채용시,영상제작·편집,영상제작·편집;마케팅;홍보;해외 마케팅;광고기획
282715,[에임드] UA 크리에이티브 디자이너 (신입),㈜에임드,43644904,신입,학력무관,정규직,채용시,영상제작·편집,영상제작·편집;마케팅;홍보;해외 마케팅;광고기획
283724,[에임드] UA 크리에이티브 디자이너,㈜에임드,43644904,경력2년↑ ,학력무관,정규직,채용시,영상제작·편집,영상제작·편집;마케팅;홍보;해외 마케팅;광고기획
283096,경제 밸런스 기획자 채용 - 모바일 RTS/SLG (삼국지 IP),원웨이브게임즈(onewave,45065731,경력2년↑ ,학력무관,정규직,07/25(토),게임기획,게임기획
283480,엑스온스튜디오 VAD Technical Artist (TA) 경력직 채용 (계약직),엑스온스튜디오,51879525,경력2년↑ ,학력무관,계약직,채용시,이펙트·FX,이펙트·FX;영상제작·편집;엔진
283479,엑스온스튜디오 VAD 3D Environment Artist 경력직 채용 (계약직),엑스온스튜디오,51879525,경력2년↑ ,학력무관,계약직,채용시,모델링,모델링;영상제작·편집
283836,모바일 게임 콘텐츠 마케터 채용,콘센트에듀,52194461,경력무관,,계약직,채용시,마케팅,마케팅;홍보;프로모션;광고기획
282684,[3D 아바타테크 스타트업] 3D 리깅 및 대응 아티스트(신입/경력) - 서브컬처,프롬서울,46185001,신입,학력무관,정규직,~09/14,모델링,모델링;애니메이션
283888,[훈썸] 영상 모자이크 편집자 모집,아이즈피스트,51259931,경력무관,학력무관,정규직,08/15(토),영상제작·편집,영상제작·편집
283885,[경력] 게임 그래픽 디자이너 채용 공고,㈜엑소게임즈,17482401,경력3년↑ ,,정규직,~09/14,인터페이스 디자인,인터페이스 디자인;원화;애니메이션;이펙트·FX
283884,[경력] 캐주얼 게임 기획자,㈜엑소게임즈,17482401,경력3년↑ ,,계약직,~09/14,게임기획,게임기획
282930,[경력] 개발 PM 채용 (영어 가능자 우대),㈜엑소게임즈,17482401,경력3년↑ ,,계약직,~09/21,게임기획,게임기획;게임운영;QA·테스터;해외 마케팅;소싱/라이선싱
283882,[JOFSOFT] Engine Programmer (10년 이상),조프소프트,50279419,경력10년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);엔진
282080,[주사위의 신 신작] 3D 캐릭터 모델러 채용,트랄라랩,42578192,경력무관,학력무관,정규직,채용시,모델링,모델링
283877,[NC 77ST] [MDR] 애니메이터 모집,㈜세븐티세븐스트리트게임즈,47203766,경력2년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
283858,3D/2D 콘텐츠 제작 보조 인턴,㈜행복한다람쥐단,32318163,경력무관,학력무관,인턴직,~09/14,모델링,모델링;애니메이션
283860,[신입] 게임 광고 디자이너 & 웹디자이너 모집,히든몬스터,32698738,신입,학력무관,정규직,~09/14,인터페이스 디자인,인터페이스 디자인;BX·브랜드 디자인;마케팅;홍보;프로모션
283857,사업 PM (Business Product Manager) 채용,오버더핸드,38579815,경력3년↑ ,학력무관,정규직,채용시,사업기획(국내),사업기획(국내);사업기획(해외);전략기획;사업관리;정보·빅데이터 분석
283855,[블루솜]게임 인터페이스 UX UI 채용,㈜블루솜,11530306,경력무관,학력무관,정규직,~10/14,인터페이스 디자인,인터페이스 디자인
283625,[아우터플레인] 콘티 담당자,㈜메이저세븐,52171726,경력3년↑ ,학력무관,정규직,08/07(금),게임개발(모바일),게임개발(모바일);애니메이션;이펙트·FX
283852,SBS아카데미게임학원 (울산지점) 게임원화 강사 채용 - 많은 지원 바랍니다.,에스씨에이게임울산,51203404,경력무관,,정규직,채용시,인터페이스 디자인,인터페이스 디자인;원화;강사
283853,SBS아카데미게임학원 (울산지점) 3D모델러 강사 채용 - 많은 지원 바랍니다.,에스씨에이게임울산,51203404,경력무관,,정규직,채용시,모델링,모델링;강사
283236,[원컴즈] 갓오브하이스쿨 이펙터 채용,원컴즈,26465521,경력무관,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
283851,[프로젝트A] 시스템 기획자 모집,라온엔터테인먼트,11526989,경력무관,학력무관,계약직,채용시,게임기획,게임기획
281751,[메가존] 라그나로크 MMORPG UI/UX 디자이너,메가존,30827613,경력무관,학력무관,정규직,06/22(월),인터페이스 디자인,인터페이스 디자인;플랫폼 디자인
281752,[메가존] 라그나로크 MMORPG 3D 캐릭터 모델러,메가존,30827613,경력2년↑ ,학력무관,정규직,06/22(월),모델링,모델링
283808,[SCON] 버추얼 캐릭터 솔루션 유니티 개발자 (신입),스콘,34012768,신입,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임AI 개발
283802,[신작MMORPG] 거상M 캐릭터 2D Spine 애니메이터 모집 (계약직),㈜캐킷,11534141,경력2년↑ ,학력무관,계약직,채용시,원화,원화;애니메이션
283775,[채용] (주)바오밥랩 - 주니어 AX 엔지니어 (LLM 기반 게임 현지화 플랫폼),바오밥랩,38509979,경력무관,,정규직,~09/30,게임운영,게임운영;사업기획(국내);전략기획;사업관리;정보·빅데이터 분석
283785,제너널 아티스트 구인,㈜슈퍼플래닛,19079176,경력3년↑ ,학력무관,정규직,~10/12,인터페이스 디자인,인터페이스 디자인;원화;애니메이션;이펙트·FX
283760,웹게임 풀스택 엔지니어,코스모스게이밍코리아,51756296,경력4년↑ ,학력무관,정규직,08/12(수),게임개발(클라이언트),게임개발(클라이언트);서버
283752,[퍼즐원스튜디오] 모바일캐주얼 퍼즐게임 시스템기획자 (정규직),퍼즐원스튜디오,27469986,신입,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획
283509,[호요버스/HoYoverse] 브랜드 마케팅 신입 (오프라인 이벤트 및 굿즈 방향),코그노스피어코리아,38392363,신입,,정규직,채용시,마케팅,마케팅;홍보;해외 마케팅;프로모션
283746,3D 캐릭터 애니메이터 (계약직 5개월),일루니,25672236,신입,학력무관,계약직,~09/12,애니메이션,애니메이션
283744,(주)아캐인과 함께 AI로 영상 콘텐츠를 만들어갈 분을 찾고 있어요,아캐인,51267366,경력무관,학력무관,정규직,채용시,영상제작·편집,영상제작·편집
283742,[라온엔터테인먼트] AI 통한 게임 기획자 모집,라온엔터테인먼트,11526989,경력무관,학력무관,계약직,채용시,게임AI 개발,게임AI 개발;게임기획
283539,[라온엔터테인먼트] AI 통한 게임 개발자 모집,라온엔터테인먼트,11526989,경력무관,학력무관,계약직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일);게임AI 개발
283734,[Project Rabbit] 클라이언트 프로그래머 (전투담당),노바플레어,48659344,경력5년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임AI 개발
283728,[FX/연출] 2D/3D 액션 연출 & 이펙터 모집 [일본 근무],그레모리 게임즈,44806162,경력5년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
283717,스토리/시나리오 기획자 모집,크립텍트,34960030,경력무관,학력무관,정규직,~09/11,게임기획,게임기획
283722,UA 모바일 게임 퍼포먼스 마케터 (시니어),㈜에임드,43644904,경력7년↑ ,학력무관,정규직,채용시,마케팅,마케팅;홍보;해외 마케팅;광고기획
282104,[하이브로]UI/UX 디자이너 채용,㈜하이브로,13624547,경력무관,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);인터페이스 디자인
282537,[Java] 서버 개발자 채용,㈜하이브로,13624547,경력무관,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);서버
283721,UA 모바일 게임 퍼포먼스 마케터(주니어),㈜에임드,43644904,경력1년↑ ,학력무관,정규직,채용시,마케팅,마케팅;홍보;해외 마케팅;광고기획
283720,UA 모바일 게임 퍼포먼스 마케터 (미들),㈜에임드,43644904,경력3년↑ ,학력무관,정규직,채용시,마케팅,마케팅;홍보;해외 마케팅;광고기획
283663,[헥토큐앤엠] RPG 게임QA 담당자 채용 (경력/계약직),㈜헥토큐앤엠,48133794,경력1년↑ ,학력무관,계약직,채용시,게임운영,게임운영;QA·테스터
283711,[NC-퍼스트스파크게임즈][TL] 3D 캐릭터 아티스트 모집,㈜퍼스트스파크게임즈,47616029,경력5년↑ ,학력무관,정규직,~09/30,원화,원화;모델링;애니메이션
263628,[GENTLE MONSTER] Unreal Engine 게임 개발자,아이아이컴바인드,38748785,경력3년↑ ,학력무관,인턴직,~10/10,게임개발(모바일),게임개발(모바일);게임AI 개발;인터페이스 디자인;모델링;애니메이션
283690,[GENTLE MONSTER] 3D 프랍 디자이너,아이아이컴바인드,38748785,경력3년↑ ,학력무관,정규직,~10/10,게임AI 개발,게임AI 개발;모델링;애니메이션;이펙트·FX;게임기획
283700,"(주)레드벅스튜디오 애니메이터(블랜더, Blender) 프리랜서 모집공고",㈜레드벅스튜디오,14020822,경력무관,학력무관,프리랜서,~09/11,애니메이션,애니메이션;영상제작·편집
283692,[페퍼게임즈] 기획자 모집,주식회사 페퍼게임즈,45580138,경력무관,학력무관,정규직,채용시,게임기획,게임기획
283686,[페퍼게임즈] UI 모집,주식회사 페퍼게임즈,45580138,경력2년↑ ,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인
283684,[경력] 백엔드 기반 웹 풀스택 개발자 채용모집 공고,㈜아이케미스트,41905936,경력3년↑ ,학력무관,정규직,~09/09,플랫폼 개발,플랫폼 개발;서버;네트워크;시스템·DB;클라우드
283681,[무브인터렉티브] MMORPG 서버 프로그래머 경력자(파트장) 채용,(주)무브인터렉티브,11525759,경력3년↑ ,,정규직,08/10(월),서버,서버
283675,[비트망고] 게임 광고 영상 디자이너 (영상편집/모션그래픽),㈜비트망고,11534458,경력무관,학력무관,계약직,채용시,영상제작·편집,영상제작·편집;마케팅;홍보;광고기획;퍼블리싱
283673,[프로젝트T] 실사풍 MMORPG 서버 프로그래머 모집 (경력),㈜그레이게임즈,43515135,경력무관,학력무관,정규직,채용시,서버,서버
283671,서버 개발자 (경력),㈜미들랩,52163921,경력무관,학력무관,정규직,~10/10,게임AI 개발,게임AI 개발;서버;네트워크;시스템·DB;보안
283669,[부산/경력 3년 이상] 그로스전략셀- 데이터 엔지니어,트리노드 주식회사,11534378,경력 3년 ,학력무관,정규직,채용시,정보·빅데이터 분석,정보·빅데이터 분석
283259,[인사/총무] 안정적인 회사 운영을 지원하는 살림꾼 모집,인피니티마인드,48602702,경력2년↑ ,,정규직,채용시,사무·회계,사무·회계;회계;경리;인사;총무
283660,모바일 홀덤 게임 기획자 모집(신입),㈜러너소프트,43046575,신입,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획;게임운영;QA·테스터
273371,[부산/경력 2년 이상] 서버셀 - 서버 프로그래머,트리노드 주식회사,11534378,경력 2년 ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);서버
283542,[부산/단기계약] QA셀 - QA보조 채용,트리노드 주식회사,11534378,경력무관,학력무관,정규직,채용시,QA·테스터,QA·테스터
281430,[무브인터렉티브] 2D 배경 디자이너 신입/경력 채용,(주)무브인터렉티브,11525759,신입,학력무관,정규직,06/12(금),인터페이스 디자인,인터페이스 디자인;원화
274749,[무브인터렉티브] MMO RPG 콘텐츠 기획자 경력 채용,(주)무브인터렉티브,11525759,경력3년↑ ,학력무관,정규직,07/02(목),게임기획,게임기획
282284,[킹덤스토리 후속작] 기획자 모집,소프트닉스,11525524,경력3년↑ ,학력무관,정규직,채용시,게임기획,게임기획
282454,[킹덤스토리] 클라이언트 프로그래머 모집,소프트닉스,11525524,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일)
282595,[게임개발] 유니티 SCON 게임개발자를 찾습니다.,스콘,34012768,경력무관,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일);게임AI 개발;게임운영
281470,3D 배경 모델러 경력직 모집,픽셀리티㈜,21345387,경력1년↑ ,학력무관,정규직,06/16(화),모델링,모델링
283599,[캐쥬얼] UI 디자이너 모십니다.,㈜나인디지트,48033767,경력무관,학력무관,계약직,~09/07,인터페이스 디자인,인터페이스 디자인
283634,[아지트랩스] 전투/시스템 기획자,아지트랩스,50845027,경력1년↑ ,학력무관,정규직,채용시,게임기획,게임기획
283631,[신입/경력] 게임 아트 원화가 모집,㈜퍼피띵게임즈,45691920,신입,학력무관,계약직,~10/07,게임개발(모바일),게임개발(모바일);원화;애니메이션
283620,트리오브세이비어 대만 서비스 운영자,아이엠씨게임즈,27410251,경력무관,학력무관,계약직,08/07(금),게임운영,게임운영;정보·빅데이터 분석;해외 마케팅;광고기획;퍼블리싱
283612,[호라이즌 워커] 3D 애니메이터 모집,㈜젠틀매니악,35256454,경력2년↑ ,학력무관,계약직,채용시,애니메이션,애니메이션
283613,[호라이즌 워커] 3D 캐릭터 모델러,㈜젠틀매니악,35256454,경력2년↑ ,학력무관,계약직,채용시,모델링,모델링
283614,[호라이즌 워커] UI 아티스트,㈜젠틀매니악,35256454,경력무관,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인
283616,[호라이즌 워커] 캐릭터 컨셉 원화 시니어 모집,㈜젠틀매니악,35256454,경력무관,학력무관,계약직,채용시,원화,원화
283605,[프리랜서] 서브컬쳐 스타일의 리듬게임 UI/UX 디자이너,더나은인재들,52194306,경력무관,학력무관,프리랜서,08/07(금),게임개발(모바일),게임개발(모바일);인터페이스 디자인
283606,[프리랜서] 리듬게임 이펙터,더나은인재들,52194306,경력무관,학력무관,프리랜서,채용시,게임개발(모바일),게임개발(모바일);이펙트·FX
283607,[샌드박스네트워크] IP 출판/상품화 라이선싱 사업 시니어 매니저 (경력),샌드박스네트워크,26350588,경력5년↑ ,학력무관,정규직,~09/05,사업기획(국내),사업기획(국내);퍼블리싱;소싱/라이선싱
283600,[캐쥬얼] 3D 애니메이터 모셔요.,㈜나인디지트,48033767,경력무관,학력무관,계약직,~09/07,애니메이션,애니메이션
283592,아케이드 게임 UI·이펙트 디자이너 채용,㈜안다미로,11533448,경력무관,학력무관,정규직,~09/07,인터페이스 디자인,인터페이스 디자인;애니메이션;이펙트·FX
283594,프로그램 파트 경력 프로그래머 채용,㈜안다미로,11533448,경력무관,학력무관,정규직,~09/07,게임개발(클라이언트),게임개발(클라이언트)
282668,"[그라비티네오싸이언] 신규 MMORPG 전 분야 추가 모집(클라, 서버)",㈜그라비티 네오싸이언,11528682,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일);서버
283554,[아우터플레인] 게임 마케팅 담당,㈜메이저세븐,52171726,신입,학력무관,정규직,08/05(수),마케팅,마케팅;홍보;해외 마케팅;프로모션;퍼블리싱
283587,[신규 프로젝트] TA (Technical Artist) 모집 (경력),폴리모프,39805772,경력2년↑ ,,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);모델링;이펙트·FX;엔진
282416,[에이카 온라인] 서버 프로그래머 모집,아크나인게임즈㈜,50483512,경력무관,학력무관,인턴직,채용시,게임개발(모바일),게임개발(모바일);서버;네트워크;시스템·DB
283579,IP 게임 사업기획팀(전락기획&PM) 채용,엔엑스피,46381594,경력3년↑ ,,정규직,~09/06,사업기획(국내),사업기획(국내);사업기획(해외);전략기획;사업관리;정보·빅데이터 분석
283569,[세리스 스튜디오] 3D 리거 모집 [계약/정규직],세리스 스튜디오,50939587,경력무관,학력무관,정규직,08/06(목),애니메이션,애니메이션
283553,마케팅 UA 영상 디자이너 채용,㈜게임덱스,44147455,경력1년↑ ,학력무관,정규직,채용시,영상제작·편집,영상제작·편집;마케팅
283551,2026년 대구 근무 게임 기획자 모집 (경력2년이상 7년이하),㈜YH데이타베이스,20388423,경력2년,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획;게임운영
283555,모바일/PC UA 퍼포먼스 마케터 채용,㈜게임덱스,44147455,경력1년↑ ,학력무관,정규직,채용시,마케팅,마케팅;광고기획;퍼블리싱
280965,[컴포트게임즈] AI 아티스트 모집,컴포트게임즈,49563839,경력무관,학력무관,정규직,채용시,원화,원화
281748,[컴포트게임즈] 3D 애니메이터 모집,컴포트게임즈,49563839,경력무관,학력무관,정규직,채용시,애니메이션,애니메이션
283543,[청월당(로켓AI)] 영상 PD,로켓AI,52002692,경력1년↑ ,,정규직,채용시,영상제작·편집,영상제작·편집
283535,# [파이플레이웍스] 게임 UX/UI 디자이너 모집,㈜파이네트웍스,13386539,경력무관,학력무관,계약직,채용시,인터페이스 디자인,인터페이스 디자인
283534,[럽플레이스] 캐주얼 3D 캐릭터 모델러 모집 (신입/경력),㈜캐킷,11534141,신입,학력무관,정규직,채용시,모델링,모델링
281627,펀치라인게임즈 UI 디자이너 모집,㈜펀치라인게임즈,49519308,경력3년↑ ,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인;원화;애니메이션;이펙트·FX
283533,[단기 알바] 모바일 게임 플레이 테스터 모집,㈜엔나인스,41111412,경력무관,학력무관,아르바이트,채용시,QA·테스터,QA·테스터
283519,[국풀교육 AI연구소] 캐주얼 게임 학습 콘텐츠 디자이너 채용,리터리온,51538124,경력3년↑ ,,정규직,채용시,인터페이스 디자인,인터페이스 디자인;원화;애니메이션;이펙트·FX
283518,캐주얼 3D 게임 개발팀 모집,몽가,51551717,경력무관,학력무관,계약직,채용시,모델링,모델링;게임기획
283488,[MEU] 버추얼 아이돌 애니메이션 편집,브이레코드,48149208,경력무관,학력무관,정규직,채용시,애니메이션,애니메이션
283482,모바일 게임 운영 시간제 근로자 채용,㈜게임덱스,51651336,경력무관,학력무관,계약직,채용시,게임운영,게임운영
283481,"웹게임 기획, 연출, PM",코스모스게이밍코리아,51756296,경력무관,학력무관,정규직,08/04(화),게임기획,게임기획
283418,[브이레코드] 언리얼 시니어 개발자,브이레코드,48149208,경력2년↑ ,학력무관,정규직,~10/03,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일);게임AI 개발;플랫폼 개발
283477,[브이레코드] 3D 모델링 작업자,브이레코드,48149208,신입,학력무관,정규직,~10/04,원화,원화;모델링
283470,[방치형 모바일 게임] 2D 아티스트 채용,유니온잼,51288047,경력5년↑ ,학력무관,정규직,~11/02,게임개발(모바일),게임개발(모바일);인터페이스 디자인;원화
283422,게임 기획자 채용,픽셀리티㈜,21345387,경력1년↑ ,학력무관,계약직,08/03(월),게임기획,게임기획
280933,[PC/Console] 2D Spine 애니메이터 모집,얼라이브,34482342,경력무관,학력무관,정규직,채용시,애니메이션,애니메이션
280932,[PC/Console] 배경원화 모집,얼라이브,34482342,경력무관,학력무관,정규직,채용시,원화,원화
283445,[병역특례/산업기능요원] 모바일 게임 기획자 채용,슈퍼박스,27582171,경력무관,,병역특례,채용시,게임개발(모바일),게임개발(모바일);게임기획
282534,헬로키티 마이드림스토어 기획 담당자(글로벌버전),에이시티게임즈㈜,28124259,경력5년↑ ,학력무관,정규직,채용시,게임기획,게임기획
282502,(외주) 스파인 애니메이터,스팟,50379121,경력2년↑ ,학력무관,프리랜서,07/13(월),원화,원화;애니메이션
283172,[스토리타코] 게임 UI 디자이너 채용,스토리타코,24477589,경력무관,학력무관,정규직,~09/28,인터페이스 디자인,인터페이스 디자인
283398,Unity 2D UI/UX 디자이너 모집,카피바라,47014609,경력무관,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인
282492,"[경북글로벌게임센터] 원더킹, 세피루스키우기, 스파인 에니메이터 구인",㈜원더소프트,46312306,신입,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인;애니메이션;이펙트·FX
283345,"SBS아카데미게임학원 안양지점 캐릭터, 배경 강사채용(게임그래픽)",㈜에스씨에이아카데미안양,37254790,경력3년↑ ,학력무관,정규직,~10/28,인터페이스 디자인,인터페이스 디자인;모델링;애니메이션;교육;강사
282496,[신지게임즈] Unity 클라이언트 시니어 개발자 채용,신지게임즈,44238355,경력7년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일)
281143,"[유니티,스파인] 2D 애니메이터 모집중!",㈜다에리소프트,11533355,경력1년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);애니메이션
283175,[3D 아바타테크 스타트업] 삼면도 원화가(프리랜서/재택) - 서브컬처,프롬서울,46185001,경력무관,학력무관,프리랜서,07/30(목),원화,원화
281136,게임 기획 - 액션 RPG 전투 및 콘텐츠 기획,㈜하이퍼텐션,47441084,신입,학력무관,정규직,채용시,게임기획,게임기획;게임운영
283177,[유니티] 2D 디자이너,디어메타,36280457,경력3년↑ ,학력무관,정규직,07/28(화),인터페이스 디자인,인터페이스 디자인;원화;애니메이션;이펙트·FX
282197,[게임운영] 킹콩소프트 사업운영팀 채용,킹콩소프트,33187703,신입,학력무관,정규직,07/02(목),게임운영,게임운영;QA·테스터;사업기획(국내)
281532,[NC 77ST] [MDR] 캐릭터 컨셉 아티스트 모집,㈜세븐티세븐스트리트게임즈,47203766,경력2년↑ ,학력무관,정규직,채용시,게임AI 개발,게임AI 개발;원화;모델링
281534,[NC 77ST] [MDR] 3D 배경 인티그레이션 아티스트 모집,㈜세븐티세븐스트리트게임즈,47203766,경력2년↑ ,학력무관,정규직,채용시,게임AI 개발,게임AI 개발;원화;모델링
